gene_name	S1_control	S1_t	S2_control	S2_t	S3_control	S3_t
ARHGAP22	0	0	70.36011965	2.402915261	0	1.100938979
ARHGAP23	2.253372583	4.011091963	31.43750027	0	0	1.100938979
ARHGAP24	432.6475359	198.5490522	47.90476231	43.2524747	239.1738211	176.1502367
ARHGAP25	672.8570532	172.4769544	201.5992081	192.2332209	542.5162284	306.0610363
ARHGAP26	25.68844744	40.11091963	30.93849233	64.87871205	69.27290551	53.94600999
ARHGAP27	109.5139075	30.08318973	45.90873055	45.65538996	70.73128247	80.36854549
ARHGAP27P1-BPTFP1-KPNA2P3	36.50463584	120.3327589	23.95238116	43.2524747	78.75235574	115.5985928
ARHGAP27P2	0.450674517	0	0.499007941	0	0	0
ARHGAP28	0.901349033	52.14419552	4.491071467	12.0145763	2.187565437	1.100938979
ARHGAP29	0.901349033	10.02772991	16.96626999	2.402915261	1.458376958	2.201877959
ARHGAP30	329.4430716	208.5767821	204.5932557	192.2332209	207.0895281	160.737091
ARHGAP31	64.89713038	6.016637945	40.91865114	21.62623735	39.37617787	23.11971857
ARHGAP31-AS1	1.802698066	0	1.996031763	0	0	0
ARHGAP32	0.450674517	32.08873571	36.92658762	21.62623735	6.562696312	16.51408469
ARHGAP33	11.71753743	2.005545982	7.984127052	7.208745783	19.68808894	16.51408469
ARHGAP35	72.10792265	18.04991384	207.5873034	48.05830522	113.0242143	79.26760651
ARHGAP39	0	0	4.990079408	0	1.458376958	0
ARHGAP4	172.1576653	62.17192543	65.37004024	57.66996626	453.555234	279.6385008
ARHGAP42	3.605396132	8.022183927	11.47718264	14.41749157	8.750261749	11.00938979
ARHGAP42-AS1	0	0	0.499007941	0	0	0
ARHGAP44	11.71753743	2.005545982	16.46726205	2.402915261	4.375130875	0
ARHGAP45	367.299731	104.288391	134.732144	141.7720004	320.8429308	303.8591583
ARHGAP5	133.3996569	70.19410936	139.7222234	146.5778309	183.0263083	215.78404
ARHGAP5-AS1	4.506745165	2.005545982	6.48710323	2.402915261	1.458376958	0
ARHGAP6	20.73102776	8.022183927	7.485119112	2.402915261	0.729188479	2.201877959
ARHGAP9	110.8659311	38.10537365	42.91468291	45.65538996	70.73128247	64.95539978
ARHGDIA	237.9561447	74.20520132	392.2202414	91.31077992	199.7976433	124.4061047
ARHGDIB	545.316165	212.5878741	200.6011922	341.2139671	605.9556261	452.4859205
ARHGEF1	319.5282322	118.3272129	193.615081	163.3982377	392.3034018	269.7300499
ARHGEF10	28.84316906	6.016637945	99.80158815	0	2.916753916	3.302816938
ARHGEF10L	13.5202355	2.005545982	24.4513891	2.402915261	0.729188479	1.100938979
ARHGEF11	5.858768715	90.24956918	72.35615141	136.9661699	32.81348156	45.13849815
ARHGEF12	68.50252652	22.0610058	145.7103187	33.64081365	59.06426681	58.34976591
ARHGEF16	0.450674517	0	3.493055585	0	0	0
ARHGEF17	0	2.005545982	46.90674643	0	0.729188479	1.100938979
ARHGEF18	96.44434654	40.11091963	95.80952463	38.44664418	78.02316726	52.84507101
ARHGEF18-AS1	0	10.02772991	0	4.805830522	0	0
ARHGEF19	4.957419682	6.016637945	14.97023822	0	5.833507833	5.504694897
ARHGEF2	114.9220017	32.08873571	195.1121048	69.68454257	115.2117797	100.1854471
ARHGEF2-AS2	4.506745165	4.011091963	3.992063526	7.208745783	5.833507833	0
ARHGEF25	0.901349033	0	38.42361144	2.402915261	1.458376958	1.100938979
ARHGEF26	0	20.05545982	13.97222234	7.208745783	5.104319354	8.807511835
ARHGEF26-AS1	0	20.05545982	2.994047645	7.208745783	5.833507833	3.302816938
ARHGEF28	0.450674517	0	13.97222234	0	0	0
ARHGEF3	91.93760138	28.07764374	43.41369085	43.2524747	82.39829814	100.1854471
ARHGEF33	0.901349033	0	1.497023822	0	0	0
ARHGEF34P	0	0	0	0	11.66701567	0
ARHGEF35	2.704047099	0	7.984127052	0	8.02107327	3.302816938
ARHGEF35-AS1	14.87225905	10.02772991	12.47519852	16.82040683	37.91780091	36.33098632
ARHGEF37	0.450674517	0	0.998015882	0	0.729188479	4.403755917
ARHGEF38	1.802698066	40.11091963	3.992063526	31.23789839	12.39620414	27.52347448
ARHGEF39	5.408094199	56.15528749	20.45932557	43.2524747	13.8545811	15.41314571
ARHGEF4	0.450674517	2.005545982	38.92261938	2.402915261	6.562696312	1.100938979
ARHGEF4-AS1	0	0	2.994047645	0	0	0
ARHGEF40	12.16821195	2.005545982	117.765874	7.208745783	11.66701567	12.11032877
ARHGEF5	6.760117748	0	9.980158815	2.402915261	0	5.504694897
ARHGEF6	76.1639933	26.07209776	64.8710323	127.3545088	225.31924	165.1408469
ARHGEF7	206.4089286	72.19965534	121.2589296	84.10203413	151.6712037	131.0117385
ARHGEF9	22.98440034	16.04436785	27.44543674	16.82040683	35.001047	38.53286428
ARID1A	369.1024291	156.4325866	256.9890895	151.3836614	336.8850773	232.2981246
ARID1B	279.4182003	126.3493968	142.2172631	127.3545088	381.3655746	304.9600973
ARID2	91.48692686	64.17747141	59.88095289	84.10203413	96.98206772	94.68075222
ARID3A	414.6205552	264.7320696	106.2886914	100.922441	51.77238202	52.84507101
ARID3B	52.27824392	28.07764374	30.93849233	38.44664418	31.3551046	38.53286428
ARID3BP1	0.450674517	0	0	0	0.729188479	0
ARID4A	290.6850632	204.5656901	89.3224214	144.1749157	175.005235	217.9859179
ARID4B	473.2082424	350.9705468	140.2212314	134.5632546	280.008376	251.0140873
ARID5A	54.98229102	34.09428169	55.38988143	48.05830522	67.08534008	82.57042345
ARID5B	229.3933289	106.293937	102.7956358	88.90786466	98.44044468	114.4976539
ARIH1	195.5927402	423.1702021	227.547621	406.0926791	282.1959414	313.7676091
ARIH2	131.1462843	68.18856338	197.6071445	100.922441	151.6712037	132.1126775
ARIH2OS	6.760117748	2.005545982	3.992063526	7.208745783	2.916753916	7.706572855
ARK2C	5.858768715	130.3604888	12.97420646	84.10203413	13.8545811	20.91784061
ARK2N	171.2563163	174.4825004	93.81349287	223.4711193	74.37722487	100.1854471
ARL1	88.33220524	30.08318973	151.1994061	55.267051	82.39829814	59.45070488
ARL10	36.50463584	82.22738525	64.37202436	62.47579679	53.95994745	58.34976591
ARL11	22.08305131	14.03882187	10.9781747	16.82040683	36.45942395	25.32159653
ARL13B	12.61888646	24.06655178	46.40773849	14.41749157	16.77133502	14.31220673
ARL14EP	94.19097396	84.23293123	84.33234199	108.1311867	59.79345529	74.8638506
ARL15	16.67495711	54.14974151	14.47123028	50.46122048	22.60484285	24.22065755
ARL16	77.51601685	60.16637945	54.89087348	24.02915261	17.5005235	18.71596265
ARL17A	170.8056418	421.1646562	88.82341346	93.71369518	180.8387428	177.2511757
ARL17B	21.18170228	54.14974151	3.992063526	26.43206787	7.291884791	7.706572855
ARL2	64.44645587	30.08318973	98.30456433	24.02915261	37.18861243	15.41314571
ARL2-SNX15	0	0	0	0	0	0
ARL2BP	69.40387555	26.07209776	83.83333405	45.65538996	45.93887418	69.3591557
ARL3	45.96880069	16.04436785	109.781747	14.41749157	26.97997373	35.23004734
ARL4A	26.58979648	28.07764374	43.91269879	40.84955944	25.52159677	28.62441346
ARL4C	133.3996569	40.11091963	142.7162711	110.534102	58.33507833	66.05633876
ARL4D	9.464164847	4.011091963	26.44742086	2.402915261	1.458376958	0
ARL5A	93.74029944	52.14419552	119.7619058	64.87871205	123.9620414	132.1126775
ARL5B	67.15050297	32.08873571	40.91865114	33.64081365	66.3561516	49.54225407
ARL6	12.16821195	34.09428169	18.46329381	50.46122048	17.5005235	25.32159653
ARL6IP1	242.0122154	66.1830174	394.2162732	197.0390514	226.0484285	246.6103314
ARL6IP4	185.6779008	144.3993107	198.6051604	74.49037309	107.9198949	78.16666753
ARL6IP5	309.6133929	122.3383049	188.6250016	136.9661699	192.5057585	211.380284
ARL6IP6	39.65935746	22.0610058	95.31051669	38.44664418	22.60484285	28.62441346
ARL8A	91.03625234	32.08873571	61.87698466	36.04372891	46.66806266	51.74413203
ARL8B	113.5699782	56.15528749	197.1081366	86.5049494	99.89882164	118.9014098
ARL9	0	2.005545982	0.499007941	0	0	0
ARLNC1	0	2.005545982	0.998015882	0	0	3.302816938
ARMC1	103.2044643	44.1220116	132.7361122	62.47579679	64.89777464	85.87324039
ARMC10	51.8275694	34.09428169	48.9027782	21.62623735	45.2096857	39.63380326
ARMC12	0	0	0.499007941	2.402915261	1.458376958	1.100938979
ARMC2	1.802698066	0	4.491071467	0	2.916753916	2.201877959
ARMC5	40.56070649	20.05545982	15.9682541	4.805830522	13.8545811	7.706572855
ARMC6	20.28035324	8.022183927	35.92857174	4.805830522	27.70916221	16.51408469
ARMC7	31.09654164	22.0610058	16.96626999	9.611661044	17.5005235	16.51408469
ARMC8	97.34569557	46.12755758	49.90079408	45.65538996	80.2107327	99.08450814
ARMC9	4.506745165	8.022183927	52.89484172	28.83498313	18.22971198	16.51408469
ARMCX1	0.450674517	0	100.3005961	4.805830522	8.02107327	7.706572855
ARMCX2	27.04047099	10.02772991	39.42162732	7.208745783	45.2096857	33.02816938
ARMCX3	97.34569557	28.07764374	156.6884934	50.46122048	67.81452856	89.17605733
ARMCX4	9.464164847	6.016637945	7.485119112	2.402915261	12.39620414	8.807511835
ARMCX5	0.450674517	0	34.93055585	19.22332209	24.79240829	24.22065755
ARMCX5-GPRASP2	0	0	4.491071467	0	0	0
ARMCX6	26.13912196	20.05545982	43.41369085	9.611661044	26.25078525	31.9272304
ARMH1	1.802698066	0	0.998015882	0	2.187565437	1.100938979
ARMH2	0	0	0	0	0	1.100938979
ARMH3	53.17959295	20.05545982	74.85119112	24.02915261	40.83455483	38.53286428
ARMH4	0	0	4.491071467	0	0	0
ARMT1	32.44856519	12.03327589	52.39583378	14.41749157	29.16753916	39.63380326
ARNILA	0.901349033	0	0	0	2.187565437	2.201877959
ARNT	85.17748363	80.22183927	100.3005961	108.1311867	115.9409682	84.77230141
ARNT2	0	0	26.9464288	0	0	0
ARNT2-DT	0	4.011091963	2.994047645	9.611661044	0.729188479	4.403755917
ARPC1A	86.07883266	64.17747141	188.1259937	79.29620361	81.66910966	88.07511835
ARPC1AP4	0.450674517	0	0	2.402915261	0	0
ARPC1B	441.2103517	122.3383049	261.480161	233.0827803	227.5068055	161.83803
ARPC2	752.1757681	318.8818111	1114.78374	346.0197976	570.9545791	442.5774697
ARPC3	470.0535208	254.7043397	434.1369085	249.9031871	332.5099465	309.3638532
ARPC3P3	0.901349033	0	0	0	2.187565437	0
ARPC4	278.5168512	170.4714084	188.1259937	153.7865767	164.0674078	142.0211283
ARPC4-TTLL3	5.858768715	0	0	4.805830522	2.187565437	0
ARPC5	384.4253626	260.7209776	399.7053606	329.1993908	262.5078525	274.1338059
ARPC5L	104.5564878	42.11646562	170.1617078	55.267051	102.8155756	56.14788795
ARPIN	5.408094199	56.15528749	63.87301642	55.267051	16.04214654	14.31220673
ARPIN-AP3S2	17.12563163	52.14419552	76.84722288	48.05830522	24.79240829	29.72535244
ARPP19	360.9902878	306.8485352	338.3273838	293.1556618	397.4077211	354.5023514
ARRB1	3.605396132	82.22738525	44.91071467	74.49037309	18.22971198	23.11971857
ARRB2	86.98018169	42.11646562	100.799604	122.5486783	49.58481658	52.84507101
ARRDC1	48.67284779	20.05545982	29.94047645	38.44664418	32.08429308	37.4319253
ARRDC1-AS1	18.02698066	46.12755758	33.43353203	36.04372891	26.25078525	28.62441346
ARRDC2	496.1926427	194.5379602	187.1279778	230.6798651	395.2201557	526.2488321
ARRDC3	49.1235223	52.14419552	165.6706363	173.0098988	113.7534027	134.3145555
ARRDC3-AS1	4.056070649	8.022183927	0.998015882	4.805830522	2.187565437	1.100938979
ARRDC4	0	4.011091963	31.93650821	24.02915261	11.66701567	11.00938979
ARRDC5	7.210792265	4.011091963	1.497023822	2.402915261	5.833507833	4.403755917
ARSA	106.3591859	76.2107473	45.40972261	52.86413574	50.31400506	42.93662019
ARSB	21.18170228	30.08318973	65.37004024	40.84955944	18.95890046	18.71596265
ARSD	20.28035324	20.05545982	3.493055585	2.402915261	21.87565437	19.81690163
ARSD-AS1	0	26.07209776	0.998015882	16.82040683	1.458376958	11.00938979
ARSG	15.77360808	6.016637945	0.998015882	7.208745783	6.562696312	7.706572855
ARSI	0	0	23.45337322	0	0	0
ARSJ	7.210792265	48.13310356	35.42956379	45.65538996	8.750261749	12.11032877
ARSK	8.562815814	22.0610058	41.41765908	21.62623735	17.5005235	12.11032877
ARTN	0	0	0	0	0	0
ARV1	18.02698066	4.011091963	21.95634939	24.02915261	22.60484285	26.4225355
ARVCF	3.605396132	2.005545982	6.986111171	2.402915261	5.833507833	4.403755917
ARX	1.35202355	16.04436785	3.493055585	16.82040683	3.645942395	3.302816938
AS3MT	11.26686291	12.03327589	45.90873055	0	8.02107327	5.504694897
ASAH1	287.9810161	86.23847721	193.1160731	353.2285434	222.4024861	371.016436
ASAH1-AS1	5.858768715	132.3660348	7.984127052	50.46122048	24.06321981	48.44131509
ASAH2	0.450674517	2.005545982	5.489087348	0	0.729188479	1.100938979
ASAH2B	9.013490331	12.03327589	20.95833351	4.805830522	17.5005235	25.32159653
ASAP1	41.01138101	28.07764374	193.1160731	60.07288152	56.14751289	58.34976591
ASAP1-IT2	5.408094199	4.011091963	2.994047645	0	0.729188479	0
ASAP2	4.056070649	82.22738525	113.2748026	105.7282715	13.8545811	38.53286428
ASAP3	4.957419682	0	14.97023822	0	2.187565437	1.100938979
ASB1	64.44645587	36.09982767	228.0466289	43.2524747	73.64803639	48.44131509
ASB12	0.450674517	0	0	0	0	0
ASB13	2.253372583	0	10.9781747	4.805830522	16.77133502	8.807511835
ASB16-AS1	32.89923971	196.5435062	33.43353203	91.31077992	53.95994745	72.66197264
ASB18	1.802698066	86.23847721	6.48710323	33.64081365	12.39620414	25.32159653
ASB2	14.87225905	4.011091963	5.988095289	2.402915261	4.375130875	2.201877959
ASB3	43.26475359	26.07209776	29.94047645	16.82040683	20.41727741	13.21126775
ASB4	0	2.005545982	0.998015882	0	2.916753916	3.302816938
ASB6	43.26475359	126.3493968	71.85714347	93.71369518	72.18965943	58.34976591
ASB7	45.06745165	26.07209776	41.41765908	52.86413574	67.81452856	71.56103366
ASB8	118.5273979	50.13864954	50.39980202	55.267051	68.54371703	68.25821672
ASCC1	27.49114551	2.005545982	38.42361144	43.2524747	27.70916221	41.83568122
ASCC2	66.69982845	20.05545982	85.33035787	21.62623735	53.95994745	42.93662019
ASCC3	59.9397107	22.0610058	113.7738105	43.2524747	106.4615179	69.3591557
ASCL2	0	0	0	2.402915261	0	0
ASDURF	3.154721616	2.005545982	9.481150875	2.402915261	1.458376958	12.11032877
ASF1A	57.68633812	42.11646562	45.90873055	33.64081365	46.66806266	38.53286428
ASF1B	3.154721616	10.02772991	60.37996083	9.611661044	10.20863871	5.504694897
ASGR1	0	4.011091963	3.493055585	2.402915261	0.729188479	0
ASGR2	0	0	0.499007941	0	0	0
ASH1L	140.6104492	40.11091963	137.7261917	115.3399325	166.2549732	150.8286402
ASH1L-AS1	29.29384358	457.2644838	65.86904818	326.7964755	86.77342901	104.589203
ASH1L-IT1	0.901349033	0	2.495039704	2.402915261	0	1.100938979
ASH2L	54.08094199	28.07764374	81.83730229	19.22332209	65.62696312	52.84507101
ASH2LP1	0.901349033	2.005545982	0.499007941	0	0	0
ASH2LP3	0	2.005545982	0	0	0.729188479	2.201877959
ASIC1	1.35202355	0	1.497023822	0	0	0
ASIC3	2.253372583	0	1.497023822	0	0.729188479	2.201877959
ASIP	0.901349033	0	0	0	0	0
ASL	21.18170228	10.02772991	26.44742086	2.402915261	20.41727741	9.908450814
ASMER1	1.802698066	26.07209776	35.92857174	33.64081365	6.562696312	14.31220673
ASMT	0.450674517	0	1.497023822	2.402915261	0.729188479	0
ASMTL	45.96880069	26.07209776	44.91071467	9.611661044	32.08429308	18.71596265
ASMTL-AS1	8.562815814	8.022183927	5.988095289	2.402915261	4.375130875	5.504694897
ASNS	121.231445	58.16083347	33.93253997	12.0145763	131.9831147	96.88263018
ASNSD1	128.4422372	50.13864954	108.7837311	64.87871205	88.96099445	80.36854549
ASPA	2.704047099	38.10537365	3.493055585	14.41749157	5.104319354	6.605633876
ASPH	63.54510683	54.14974151	622.2629021	72.08745783	21.87565437	28.62441346
ASPHD1	0	2.005545982	13.97222234	2.402915261	0	0
ASPHD2	56.78498908	84.23293123	27.94444468	67.28162731	37.91780091	38.53286428
ASPM	0.901349033	4.011091963	347.3095268	26.43206787	26.25078525	6.605633876
ASPN	0	10.02772991	0.998015882	7.208745783	0.729188479	7.706572855
ASPRV1	0	2.005545982	0	0	0	0
ASPSCR1	18.47765518	10.02772991	16.46726205	21.62623735	12.39620414	15.41314571
ASRGL1	0.450674517	4.011091963	7.485119112	7.208745783	13.8545811	6.605633876
ASS1	0	2.005545982	168.664684	0	0	0
ASS1P1	1.35202355	2.005545982	0.998015882	0	1.458376958	0
ASS1P2	0	0	0.499007941	0	0	0
ASTE1	24.33642389	12.03327589	13.4732144	12.0145763	24.79240829	23.11971857
ASTL	1.802698066	2.005545982	0	0	0	0
ASTN2	6.309443232	72.19965534	15.46924616	55.267051	22.60484285	34.12910836
ASXL1	269.0526864	88.24402319	282.4384945	108.1311867	212.1938474	159.636152
ASXL2	100.5004172	72.19965534	121.7579375	96.11661044	135.6290571	139.8192504
ASXL3	4.056070649	90.24956918	12.47519852	115.3399325	8.02107327	18.71596265
ATAD1	74.36129523	32.08873571	140.7202393	69.68454257	88.96099445	75.96478958
ATAD2	34.70193777	14.03882187	198.1061525	60.07288152	83.8566751	46.23943713
ATAD2B	65.3478049	64.17747141	38.92261938	124.9515936	76.5647903	88.07511835
ATAD3A	27.49114551	22.0610058	46.90674643	12.0145763	43.75130875	15.41314571
ATAD3B	31.09654164	32.08873571	27.94444468	4.805830522	36.45942395	18.71596265
ATAD3C	4.506745165	142.3937647	7.485119112	24.02915261	27.70916221	24.22065755
ATAD5	20.28035324	60.16637945	48.40377025	16.82040683	45.93887418	33.02816938
ATAT1	7.661466781	10.02772991	9.980158815	7.208745783	11.66701567	11.00938979
ATCAY	0.450674517	6.016637945	5.988095289	36.04372891	4.375130875	4.403755917
ATE1	54.08094199	94.26066114	51.89682584	96.11661044	78.75235574	75.96478958
ATF1	56.33431457	20.05545982	47.40575437	45.65538996	41.56374331	52.84507101
ATF2	105.9085114	60.16637945	115.2708343	81.69911887	89.69018293	102.3873251
ATF3	27.04047099	4.011091963	165.1716284	9.611661044	38.64698939	19.81690163
ATF4	1717.069908	1036.867273	1032.946437	389.2722723	673.7701547	595.6079878
ATF4P1	0	0	0	0	1.458376958	0
ATF4P2	0.450674517	0	0	0	1.458376958	0
ATF4P3	2.253372583	4.011091963	1.996031763	0	0	0
ATF5	90.58557783	24.06655178	67.366072	36.04372891	21.14646589	14.31220673
ATF6	109.964582	210.5823281	170.1617078	189.8303056	65.62696312	75.96478958
ATF6-DT	0.450674517	0	1.996031763	0	0	0
ATF6B	109.5139075	40.11091963	113.2748026	74.49037309	109.3782719	108.992959
ATF7	38.75800842	14.03882187	50.39980202	21.62623735	48.12643962	44.03755917
ATF7-NPFF	0	0	0	0	0	0
ATF7IP	246.5189606	180.4991384	174.1537713	153.7865767	314.2802345	336.8873277
ATF7IP2	41.91273004	50.13864954	12.47519852	48.05830522	19.68808894	19.81690163
ATG10	5.858768715	22.0610058	18.96230175	16.82040683	10.20863871	17.61502367
ATG10-IT1	0	2.005545982	0.499007941	7.208745783	0	2.201877959
ATG101	59.03836167	18.04991384	74.85119112	19.22332209	31.3551046	31.9272304
ATG12	134.7516804	86.23847721	166.1696443	91.31077992	125.4204184	139.8192504
ATG13	88.33220524	52.14419552	100.799604	28.83498313	59.06426681	63.8544608
ATG14	83.82546008	50.13864954	88.32440552	62.47579679	83.8566751	84.77230141
ATG16L1	46.87014972	28.07764374	92.31646904	36.04372891	48.8556281	44.03755917
ATG16L2	127.0902137	58.16083347	53.39384966	31.23789839	77.29397878	69.3591557
ATG2A	68.50252652	26.07209776	58.38392907	16.82040683	51.04319354	31.9272304
ATG2B	88.33220524	84.23293123	46.90674643	79.29620361	126.8787954	125.5070436
ATG3	91.48692686	48.13310356	148.2053584	91.31077992	109.3782719	86.97417937
ATG4A	19.37900421	14.03882187	21.45734145	19.22332209	18.95890046	23.11971857
ATG4B	117.6260488	76.2107473	87.82539758	19.22332209	64.16858616	49.54225407
ATG4C	42.36340456	24.06655178	34.43154791	33.64081365	40.83455483	51.74413203
ATG4D	30.64586713	12.03327589	24.95039704	16.82040683	21.14646589	23.11971857
ATG5	67.60117748	52.14419552	102.7956358	48.05830522	69.27290551	72.66197264
ATG7	17.57630615	12.03327589	86.32837375	38.44664418	29.16753916	17.61502367
ATG9A	56.33431457	8.022183927	72.85515935	24.02915261	29.16753916	27.52347448
ATG9B	0.450674517	0	0	0	0.729188479	0
ATIC	86.07883266	44.1220116	213.0763907	40.84955944	151.6712037	94.68075222
ATL1	0.450674517	0	4.491071467	0	2.187565437	2.201877959
ATL2	60.39038522	78.21629329	107.7857152	74.49037309	73.64803639	78.16666753
ATL3	109.5139075	136.3771268	198.6051604	100.922441	93.33612532	106.791081
ATM	425.8874181	437.209024	306.8898836	526.2384422	511.1611238	598.9108048
ATMIN	100.9510917	150.4159486	76.34821494	100.922441	121.0452875	105.690142
ATN1	103.6551388	48.13310356	150.2013902	36.04372891	100.6280101	79.26760651
ATOH7	0	0	0.499007941	0	0	0
ATOH8	0	0	0.998015882	0	0	0
ATOSA	182.9738537	62.17192543	42.41567497	117.7428478	92.60693684	97.98356916
ATOSB	20.73102776	8.022183927	50.39980202	19.22332209	13.8545811	12.11032877
ATOX1	34.25126326	28.07764374	63.87301642	21.62623735	47.39725114	23.11971857
ATP10A	0.450674517	0	5.988095289	2.402915261	8.750261749	7.706572855
ATP10D	51.8275694	40.11091963	39.42162732	24.02915261	29.89672764	42.93662019
ATP11A	50.02487134	18.04991384	52.39583378	36.04372891	53.23075897	30.82629142
ATP11A-AS1	2.704047099	122.3383049	9.481150875	86.5049494	18.95890046	34.12910836
ATP11B	171.2563163	66.1830174	139.7222234	160.9953225	193.234947	167.3427249
ATP11C	63.54510683	20.05545982	73.85317523	52.86413574	145.1085073	170.6455418
ATP13A1	115.3726762	48.13310356	64.37202436	50.46122048	96.25287924	63.8544608
ATP13A2	57.68633812	22.0610058	50.39980202	14.41749157	63.43939768	37.4319253
ATP13A3	195.5927402	42.11646562	836.8363167	230.6798651	183.0263083	170.6455418
ATP13A3-DT	13.5202355	10.02772991	4.990079408	14.41749157	10.93782719	4.403755917
ATP13A4	6.760117748	88.24402319	6.986111171	33.64081365	8.750261749	15.41314571
ATP1A1	289.7837141	60.16637945	734.0406809	199.4419667	436.0547105	266.427233
ATP1A1-AS1	2.253372583	0	2.495039704	4.805830522	6.562696312	3.302816938
ATP1A3	0	0	6.48710323	0	0	3.302816938
ATP1B1	90.13490331	38.10537365	45.40972261	50.46122048	10.93782719	19.81690163
ATP1B2	1.802698066	32.08873571	1.996031763	12.0145763	3.645942395	6.605633876
ATP1B3	157.2854063	92.25511516	226.0505972	69.68454257	102.0863871	55.04694897
ATP1B4	0	14.03882187	0.998015882	2.402915261	0.729188479	1.100938979
ATP23	13.97091001	12.03327589	24.95039704	7.208745783	13.12539262	3.302816938
ATP2A1	0.450674517	0	3.493055585	0	2.187565437	3.302816938
ATP2A1-AS1	0	0	0.998015882	0	0.729188479	1.100938979
ATP2A2	164.045524	46.12755758	422.1607179	129.7574241	293.8629571	167.3427249
ATP2A3	847.2680911	248.6877017	149.2033743	141.7720004	265.4246064	134.3145555
ATP2B1	299.6985535	152.4214946	310.3829392	163.3982377	196.1517009	186.0586875
ATP2B1-AS1	4.506745165	42.11646562	7.984127052	26.43206787	13.8545811	20.91784061
ATP2B2	1.802698066	16.04436785	2.495039704	28.83498313	2.916753916	11.00938979
ATP2B3	0	14.03882187	1.497023822	16.82040683	8.02107327	11.00938979
ATP2B4	94.64164847	40.11091963	201.1002001	52.86413574	68.54371703	89.17605733
ATP2C1	91.48692686	34.09428169	234.5337322	120.145763	134.1706802	122.2042267
ATP2C2-AS1	0	0	0.499007941	2.402915261	0	1.100938979
ATP5F1A	586.7782205	509.4086793	558.3898857	293.1556618	257.4035331	189.3615044
ATP5F1B	398.8469471	132.3660348	848.8125073	218.6652887	543.2454169	345.6948395
ATP5F1C	152.7786611	78.21629329	111.7777787	57.66996626	142.1917534	86.97417937
ATP5F1D	93.74029944	60.16637945	59.88095289	31.23789839	51.77238202	34.12910836
ATP5F1E	528.6412079	461.2755758	665.177585	269.1265092	268.3413603	255.4178432
ATP5IF1	159.0881043	70.19410936	136.2291678	86.5049494	123.232853	86.97417937
ATP5MC1	37.40598487	22.0610058	31.93650821	21.62623735	38.64698939	19.81690163
ATP5MC2	275.3621296	284.7875294	288.9255977	173.0098988	190.318193	160.737091
ATP5MC3	209.1129757	118.3272129	477.5505993	88.90786466	165.5257848	104.589203
ATP5ME	263.6445922	756.0908351	261.480161	91.31077992	112.2950258	97.98356916
ATP5MF	59.48903618	44.1220116	51.89682584	40.84955944	67.08534008	58.34976591
ATP5MF-PTCD1	0	0	8.982142934	7.208745783	0	0
ATP5MG	319.9789067	411.1369262	371.2619079	297.9614924	256.6743446	226.7934297
ATP5MGL	0	6.016637945	0	0	0.729188479	0
ATP5MGP1	0	0	0	0	0	1.100938979
ATP5MJ	47.32082424	126.3493968	96.80754051	69.68454257	57.60588985	28.62441346
ATP5MK	97.34569557	70.19410936	196.1101207	60.07288152	78.75235574	38.53286428
ATP5PB	246.068286	176.4880464	196.1101207	108.1311867	180.1095543	123.3051657
ATP5PBP8	0	0	0	0	0.729188479	0
ATP5PD	170.3549673	132.3660348	264.4742086	86.5049494	186.6722506	120.0023487
ATP5PF	56.78498908	32.08873571	165.1716284	50.46122048	76.5647903	48.44131509
ATP5PO	158.6374298	108.299483	196.6091287	96.11661044	109.3782719	96.88263018
ATP6AP1	73.00927168	54.14974151	79.84127052	55.267051	96.25287924	89.17605733
ATP6AP1-DT	6.309443232	40.11091963	6.48710323	28.83498313	20.41727741	29.72535244
ATP6AP1L	0.450674517	0	0	0	0	0
ATP6AP2	102.7537898	30.08318973	279.9434548	132.1603394	89.69018293	110.0938979
ATP6V0A1	127.5408882	44.1220116	83.33432611	96.11661044	45.93887418	33.02816938
ATP6V0A2	54.5316165	134.3715808	48.40377025	132.1603394	99.16963316	89.17605733
ATP6V0A4	0	4.011091963	0	2.402915261	0	1.100938979
ATP6V0B	135.202355	64.17747141	109.282739	103.3253562	89.69018293	91.37793529
ATP6V0C	224.8865838	178.4935924	150.7003981	98.5195257	102.0863871	86.97417937
ATP6V0D1	207.7609521	138.3826727	114.2728184	100.922441	112.2950258	77.06572855
ATP6V0D1-DT	14.87225905	30.08318973	9.980158815	21.62623735	19.68808894	20.91784061
ATP6V0D2	0	8.022183927	1.996031763	24.02915261	2.187565437	3.302816938
ATP6V0E1	278.0661767	150.4159486	179.1438507	189.8303056	199.0684548	190.4624434
ATP6V0E2	15.77360808	18.04991384	6.986111171	7.208745783	11.66701567	8.807511835
ATP6V0E2-AS1	2.704047099	4.011091963	3.493055585	4.805830522	1.458376958	1.100938979
ATP6V1A	135.6530295	66.1830174	112.2767867	98.5195257	144.3793189	157.434274
ATP6V1B1-AS1	0.901349033	0	0.998015882	0	0	0
ATP6V1B2	122.132794	114.316121	290.9216295	165.801153	123.9620414	127.7089216
ATP6V1C1	148.2719159	76.2107473	143.7142869	132.1603394	97.7112562	114.4976539
ATP6V1C2	1.35202355	2.005545982	0	0	1.458376958	0
ATP6V1D	68.50252652	42.11646562	122.2569455	36.04372891	30.62591612	41.83568122
