"gene_name","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"GH1",0,0,0.955729788552937,NA,NA
"GHDC",36.1138003370923,-0.0240617564358227,0.582703397756542,0.957991385957197,0.976932017930335
"GHET1",0.7602673249972,0.0236457072844277,0.926851409699367,0.913326924514437,NA
"GHITM",265.921488882607,-0.863292418079423,0.419533299939144,0.0212894601394199,0.118508660257289
"GHR",0.499007940771689,-0.00605174115248583,0.927701199658391,0.977457143003122,NA
"GHRL",1.33564289584248,0.0886243459148962,0.923756039404941,0.698422552142511,NA
"GHRLOS",4.75073187137621,-0.119229251723424,0.828469600401008,0.766711404649105,NA
"GID4",19.0258482047546,-0.201461331721118,0.676167503726482,0.668447910930658,0.793449695352862
"GID8",116.247078340817,-0.34777771337398,0.445350587954301,0.374642572408447,0.575688311503931
"GIGYF1",200.378826780338,-0.390773147900822,0.414256754943585,0.292775808434139,0.504500847694971
"GIGYF2",180.93347029359,-0.229746890816662,0.405715277180775,0.529721194014936,0.698324583313671
"GIHCG",13.5982774933491,0.0220988710170293,0.720286835894514,0.96205282739696,0.979646856359766
"GIMAP1",10.8688873548269,0.140838505049122,0.740377475124659,0.758883555776368,0.854963768574958
"GIMAP1-GIMAP5",2.65465109902191,-0.272135317760098,0.911665986548794,0.315446712945162,NA
"GIMAP2",32.8594352851519,0.122104059578456,0.601716839218397,0.791534602941817,0.875822213851403
